Source Country,Vehicle ID,Brand *,Model *,Variant,Year From *,Year To,Body Type *,Segment,Drivetrain *,Seats,Battery kWh *,Battery Type,Mass kg *,Drag Cd *,Frontal A m2 *,Roll Cr,Drivetrain eff,Regen eff,Motor kW,Torque Nm,Top Speed kmh,0-100 sec,Cargo L,Towing kg,Length mm,Width mm,Height mm,Certified Range km *,Range Standard *,Real Range km *,Consumption Wh/km *,k_ref (derived),DC Plug *,AC Plug *,Peak DC kW *,Peak AC kW *,0-80pct min,V2L,V2G,SoC Min pct,SoC Max pct,Market Code *,Variant Note,Price local,Currency,Avail From,Heat Pump,Data Quality *,Data Source *,Source URL,Last Verified,Verified By,Notes,Battery Warranty Years,Battery Warranty Capacity Pct,tesla_supercharger_compat,Battery kWh usable,brand_norm,Drag Cd source,Mass kg source,Frontal A source,Roll Cr source,Drivetrain eff source,Regen eff source,Match method
United States,US-2026-0807,Rivian,R1S Dual Large Plus (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,531.0,EPA,,254.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49724 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 330. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0808,Rivian,R1S Dual Max (20in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,764.0,,,,,,5100.0,2015.0,1812.0,612.0,EPA,,260.8,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49718 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 380. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0809,Rivian,R1S Dual Max (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,764.0,,,,,,5100.0,2015.0,1812.0,660.0,EPA,,248.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49719 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 410. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0810,Rivian,R1S Dual Standard (20in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,397.0,,,,,,5100.0,2015.0,1812.0,415.0,EPA,,266.4,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49717 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 258. Charge240: 9.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0811,Rivian,R1S Dual Standard (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,397.0,,,,,,5100.0,2015.0,1812.0,435.0,EPA,,247.8,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49716 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 270. Charge240: 9.5 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0812,Rivian,R1S Performance Dual Large (20in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,2948.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,483.0,EPA,,266.4,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49736 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 300. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0813,Rivian,R1S Performance Dual Large (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,529.0,EPA,,245.3,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49735 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 329. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0814,Rivian,R1S Performance Dual Large Plus (20in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,510.0,EPA,,268.0,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49729 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 317. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0815,Rivian,R1S Performance Dual Large Plus (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,531.0,EPA,,254.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49726 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 330. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0816,Rivian,R1S Performance Dual Max (20in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,612.0,EPA,,260.8,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49721 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 380. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0817,Rivian,R1S Performance Dual Max (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,496.0,,,,,,5100.0,2015.0,1812.0,660.0,EPA,,248.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49722 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 410. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0818,Rivian,R1S Quad Max (20in AT),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3402.0,0.347,3.3,0.012,0.95,0.65,764.0,,,,,,5100.0,2015.0,1812.0,523.0,EPA,,311.3,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49739 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 325. Charge240: 14.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0819,Rivian,R1S Quad Max (22in UHP),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,764.0,,,,,,5100.0,2015.0,1812.0,544.0,EPA,,294.2,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49738 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 338. Charge240: 14.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0820,Rivian,R1S Quad Max (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,764.0,,,,,,5100.0,2015.0,1812.0,602.0,EPA,,275.7,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49740 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 374. Charge240: 14.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0821,Rivian,R1S Tri Max (22in),,2026,,SUV,D - Large SUV,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for some 2024+ Gen 2,3175.0,0.347,3.3,0.012,0.95,0.65,634.0,,,,,,5100.0,2015.0,1812.0,597.0,EPA,,277.0,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49730 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 371. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1S Large pack 135 kWh nameplate, Gen 2 109 usable; DC peak 215-220 kW post 2025.18; 11.5 kW AC; 7-seat SUV | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0822,Rivian,R1T All-Terrain Dual Large (20in),,2026,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,465.0,EPA,,275.7,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49709 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 289. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0823,Rivian,R1T All-Terrain Dual Large Plus (20in),,2026,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3402.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,470.0,EPA,,291.3,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49700 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 292. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0824,Rivian,R1T All-Terrain Dual Max (20in),,2026,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3402.0,0.3,3.5,0.012,0.95,0.65,634.0,,,,,,5514.0,2015.0,1980.0,595.0,EPA,,268.6,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49695 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 370. Charge240: 15.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0825,Rivian,R1T All-Terrain Performance Dual Large (20in),,2026,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,465.0,EPA,,275.7,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49712 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 289. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
United States,US-2026-0826,Rivian,R1T All-Terrain Performance Dual Large Plus (20in),,2026,,Pickup,Pickup,AWD,,135.0,NMC 21700 (Samsung SDI); LG variant for Gen 2,3175.0,0.3,3.5,0.012,0.95,0.65,496.0,,,,,,5514.0,2015.0,1980.0,470.0,EPA,,291.3,,,,220.0,11.5,,,,10.0,80.0,US,,,,,,Partial-EPA,fueleconomy.gov,https://www.fueleconomy.gov/feg/Find.do?action=sbs&id=49702 | https://www.epa.gov/compliance-and-fuel-economy-data,2026-05-06,Claude/fueleconomy.gov import,"EPA tested. Original miles: 292. Charge240: 12.0 h. | Battery warranty: 8yr/70% (src: https://rivian.com/legal/warranty) | OEM harvest v6: Rivian R1T Large pack 135 kWh nameplate; DC peak 215-220 kW; 11.5 kW AC; pickup | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,94.5,Rivian,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
